f:normalized relation similarity	d:number of concept pairs	d:number of edges of largest frame	d:number of matched frames	f:mean of within-blend semantic similarity	f:mean importance of vital relations	f:input spaces balance	d:graph's vertices	d:graph's edges	g:blend space
0.16666666666666666	-9.0	-8.0	13.0	0.39686221173082387	-0.856875	-1.0	9	8	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;bed|telephone,partof,most_home|many_bedroom;safety_pin|electric_blanket,atlocation,purse|someones_house;go_to_bedroom|begin_speak,motivatedbygoal,go_to_bed|talk;
0.14285714285714285	-9.0	-4.0	8.0	0.3279179466960557	-0.7202500000000001	-1.0	9	8	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;catch_mumps|chew_your_food,motivatedbygoal,be_not_immune_against_mumps|i_be_human;safety_pin|electric_blanket,hasproperty,silver|popular_and_common_in_cold_climate;catch_mumps|chew_your_food,haslastsubevent,go_to_bed|talk;
0.1111111111111111	-10.0	-3.0	13.0	0.2305988792938502	-0.6294444444444446	-1.0	10	9	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;wind_up|bind,hascontext,baseball|chemistry;gerald_early|ferdinand_hurt,knownfor,baseball|chemistry;spring|cord,capableof,wind_up|bind;bed|telephone,usedfor,go_to_bed|talk;bed|telephone,madeof,straw|electronics;catch_mumps|chew_your_food,haslastsubevent,go_to_bed|talk;go_to_bedroom|begin_speak,motivatedbygoal,go_to_bed|talk;
0.16666666666666666	-9.0	-8.0	17.0	0.4346275718865872	-0.8727777777777779	-1.0	10	9	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;bed|telephone,partof,most_home|many_bedroom;safety_pin|electric_blanket,atlocation,purse|someones_house;go_to_bed|talk,motivatedbygoal,get_reduce_sentence;go_to_bedroom|begin_speak,motivatedbygoal,go_to_bed|talk;
0.125	-6.0	-4.0	3.0	0.26839169968258125	-0.225875	-1.0	8	8	morality|property,receivesaction,sell;trade|farmland,entails,sell;sell,motivatedbygoal,eat_lunch|cash_in;morality|property,hasproperty,relative_to_individual_circumstance_and_relationship|more_expensive_near_coast;kwame_anthony_appiah|max_stirner,maininterest,morality|property;trade|farmland,antonym,sell;morality|property,attribute,impure;eat_lunch|cash_in,hasfirstsubevent,open_lunch_box|collect_money;
0.14285714285714285	-8.0	-4.0	4.0	0.28431276385885296	-0.32933333333333337	-1.0	9	9	morality|property,receivesaction,sell;trade|farmland,entails,sell;taha_abdurrahman|pierre_joseph_proudhon,maininterest,morality|property;sell,motivatedbygoal,eat_lunch|cash_in;kwame_anthony_appiah|max_stirner,maininterest,morality|property;trade|farmland,antonym,sell;trade|farmland,atlocation,turnmills|farm_area;eat_lunch|cash_in,hasfirstsubevent,open_lunch_box|collect_money;find_out_when_your_lunch_break_be|take_your_chip_to_cashier_and_exchange_them_for_cash,motivatedbygoal,eat_lunch|cash_in;
0.25	-5.0	-4.0	3.0	0.1863200131658116	-0.7118	-1.0	6	5	spring|cord,partof,bed|telephone;watch_movie|kill_someone,hassubevent,library|tree;effect_of_pass_time|effect_of_get_in_prison,partof,watch_movie|kill_someone;bed|telephone,atlocation,library|tree;fred,desires,watch_movie|kill_someone;
0.14285714285714285	-6.0	-6.0	10.0	0.13811780616232017	-0.6294444444444446	-0.8	10	9	scale_leaf,partof,combine_form|plant;get_broom,motivatedbygoal,copulate|clean_your_room;grow,antonym,die|exhale_with_relief;procreate|find_lose_item,haslastsubevent,die|exhale_with_relief;grow,partof,involuntary_part_time_employment;fuck|take_it_to_police,motivatedbygoal,procreate|find_lose_item;combine_form|plant,capableof,grow;fully|microorganism,hascontext,combine_form|plant;copulate|clean_your_room,usedfor,procreate|find_lose_item;
0.16666666666666666	-9.0	-4.0	8.0	0.23859293418027716	-0.54975	-1.0	9	8	spring|cord,partof,bed|telephone;wind_up|bind,hascontext,baseball|chemistry;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;gerald_early|ferdinand_hurt,knownfor,baseball|chemistry;spring|cord,capableof,wind_up|bind;bed|telephone,atlocation,library|tree;spring|cord,partof,safety_pin|electric_blanket;irvin_leigh_matus|akira_suzuki,field,baseball|chemistry;
0.14285714285714285	-6.0	-6.0	9.0	0.1359654330740462	-0.5831250000000001	-0.7857142857142857	9	8	scale_leaf,partof,combine_form|plant;grow,antonym,die|exhale_with_relief;procreate|find_lose_item,haslastsubevent,die|exhale_with_relief;grow,partof,involuntary_part_time_employment;fuck|take_it_to_police,motivatedbygoal,procreate|find_lose_item;combine_form|plant,capableof,grow;fully|microorganism,hascontext,combine_form|plant;copulate|clean_your_room,usedfor,procreate|find_lose_item;
0.14285714285714285	-8.0	-4.0	3.0	0.2944898868777886	-0.322	-1.0	9	9	morality|property,receivesaction,sell;trade|farmland,entails,sell;sell,motivatedbygoal,eat_lunch|cash_in;morality|property,hasproperty,relative_to_individual_circumstance_and_relationship|more_expensive_near_coast;kwame_anthony_appiah|max_stirner,maininterest,morality|property;trade|farmland,antonym,sell;good|gentle_with_their_master,receivesaction,sell;eat_lunch|cash_in,hasfirstsubevent,open_lunch_box|collect_money;find_out_when_your_lunch_break_be|take_your_chip_to_cashier_and_exchange_them_for_cash,motivatedbygoal,eat_lunch|cash_in;
0.2	-5.0	-8.0	6.0	0.18458513270393864	-0.6936	-1.0	6	5	earn_live|eat_healthily,haslastsubevent,retire|enjoy_good_health;koala|illness,capableof,eat_eucalyptus|subject_one_to_much_pain;old_person,desires,retire|enjoy_good_health;paint_house|avoid_unhealthy_food,motivatedbygoal,earn_live|eat_healthily;koala|illness,atlocation,old_person;
0.19999999999999998	-7.0	-4.0	7.0	0.3337243205909389	-0.8091666666666667	-1.0	7	6	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,atlocation,saint_laurent_quebec|sport_good_store;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;
0.14285714285714285	-10.0	-4.0	9.0	0.20847063480382794	-0.5336666666666666	-1.0	10	9	spring|cord,partof,bed|telephone;wind_up|bind,hascontext,baseball|chemistry;gerald_early|ferdinand_hurt,knownfor,baseball|chemistry;take_in_film|commit_murder,motivatedbygoal,watch_movie|kill_someone;spring|cord,capableof,wind_up|bind;bed|telephone,atlocation,library|tree;watch_movie|kill_someone,hassubevent,library|tree;effect_of_pass_time|effect_of_get_in_prison,partof,watch_movie|kill_someone;take_in_film|commit_murder,hassubevent,get_stomach_ache|sucide;
0.14285714285714285	-8.0	-4.0	9.0	0.2994578102436159	-0.7475	-1.0	9	8	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;catch_mumps|chew_your_food,motivatedbygoal,be_not_immune_against_mumps|i_be_human;catch_mumps|chew_your_food,haslastsubevent,go_to_bed|talk;spring|cord,atlocation,mountain_climber_back_pack;
0.16666666666666666	-10.0	-3.0	7.0	0.2743523508112139	-0.7943333333333333	-1.0	10	9	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,capableof,wind_up|bind;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;catch_mumps|chew_your_food,motivatedbygoal,be_not_immune_against_mumps|i_be_human;catch_mumps|chew_your_food,haslastsubevent,go_to_bed|talk;safety_pin|electric_blanket,usedfor,keep_thing_together|make_you_warm;
0.14285714285714285	-9.0	-4.0	11.0	0.28156755803504574	-0.7755555555555556	-1.0	10	9	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,capableof,rest_person|consist_of_two_wire;bed|telephone,usedfor,go_to_bed|talk;catch_mumps|chew_your_food,motivatedbygoal,be_not_immune_against_mumps|i_be_human;catch_mumps|chew_your_food,haslastsubevent,go_to_bed|talk;spring|cord,atlocation,mountain_climber_back_pack;
0.125	-10.0	-4.0	10.0	0.21003030803449377	-0.5235555555555556	-1.0	10	9	spring|cord,partof,bed|telephone;wind_up|bind,hascontext,baseball|chemistry;gerald_early|ferdinand_hurt,knownfor,baseball|chemistry;take_in_film|commit_murder,motivatedbygoal,watch_movie|kill_someone;take_in_film|commit_murder,hasprerequisite,go_to_blockbuster_and_rent_one|have_murder_weapon;spring|cord,capableof,wind_up|bind;bed|telephone,atlocation,library|tree;watch_movie|kill_someone,hassubevent,library|tree;effect_of_pass_time|effect_of_get_in_prison,partof,watch_movie|kill_someone;
0.25	-5.0	-4.0	11.0	0.22388988880433033	-0.9024000000000001	-1.0	6	5	spring|cord,partof,bed|telephone;bed|telephone,usedfor,talk_to_person_at_long_distance;bed|telephone,madeof,straw|electronics;spring|cord,capableof,wind_up|bind;bed|telephone,capableof,rest_person|consist_of_two_wire;
0.14285714285714285	-10.0	-4.0	10.0	0.26486096913656926	-0.6294444444444446	-1.0	10	9	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;wind_up|bind,hascontext,baseball|chemistry;safety_pin|electric_blanket,capableof,injure_you_if_you_swallow_it|heat_you_while_you_sleep;gerald_early|ferdinand_hurt,knownfor,baseball|chemistry;spring|cord,capableof,wind_up|bind;spring|cord,partof,safety_pin|electric_blanket;bed|telephone,usedfor,go_to_bed|talk;safety_pin|electric_blanket,hasproperty,silver|popular_and_common_in_cold_climate;
0.1111111111111111	-10.0	-8.0	17.0	0.18554937405514993	-0.4693333333333334	-1.0	10	9	when_i_be_tire_i|many_person,desires,go_to_bed|talk;spring|cord,partof,bed|telephone;wind_up|bind,hascontext,baseball|chemistry;gerald_early|ferdinand_hurt,knownfor,baseball|chemistry;spring|cord,capableof,wind_up|bind;bed|telephone,atlocation,library|tree;bed|telephone,usedfor,go_to_bed|talk;watch_movie|kill_someone,hassubevent,library|tree;watch_movie|kill_someone,hasproperty,mostly_for_entertainment|bad;
0.5	-10.0	-2.0	2.0	0.5076074407629303	-1.0	-1.0	10	9	edge|different_color,partof,fabric|ink;edge|different_color,partof,rug|rose;rug|rose,partof,most_home|rosebush;blanket|thorn,partof,breeder_reactor|artichoke;blanket|thorn,partof,most_home|rosebush;rug|rose,capableof,make_room_seem_warm|symbolize_love;fabric|ink,partof,sofa|stamp_pad;fabric|ink,capableof,wear_out|smudge;blanket|thorn,capableof,keep_you_warm|prick_someone;
0.25	-8.0	-8.0	5.0	0.5974570101140153	-0.9402727272727273	-1.0	10	11	gold|plaster,capableof,cost_lot_of_money|coat_wall;plaster,capableof,coat_wall;plaster,partof,baseball_field|most_home;ring|ceiling,madeof,gold|plaster;sculpture|ethnic_study,madeof,plaster;mink_steal|varnish,capableof,coat_wall;mink_steal|varnish,capableof,cost_lot_of_money|coat_wall;ring|ceiling,madeof,plaster;plaster,capableof,cost_lot_of_money|coat_wall;paint|koala_in_arm,capableof,coat_wall;paint|koala_in_arm,atlocation,person|human;
0.3333333333333333	-10.0	-4.0	7.0	0.4668800452374306	-0.9027777777777778	-1.0	10	9	edge|different_color,partof,fabric|ink;fabric|ink,hasproperty,flexible|difficult_to_remove_from_clothe;edge|different_color,partof,rug|rose;rug|rose,partof,most_home|rosebush;blanket|thorn,partof,most_home|rosebush;rug|rose,capableof,make_room_seem_warm|symbolize_love;fabric|ink,partof,sofa|stamp_pad;fabric|ink,capableof,wear_out|smudge;blanket|thorn,capableof,keep_you_warm|prick_someone;
0.11111111111111112	-4.0	-2.0	3.0	0.23037855483358105	-0.6005	-0.8888888888888888	10	10	child,capableof,dare_each_other;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;animation,influencedby,eadweard_muybridge;spirit|space_in,usedfor,religion;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,capableof,play_game;child,madeof,have_sex|receive_your_food;animation,attribute,spirit|space_in;religion,desires,have_sex|receive_your_food;
0.14285714285714285	-5.0	-2.0	1.0	0.2952626121814539	-0.7614444444444444	-0.8333333333333334	8	9	hormone,partof,hairdryer|human;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;
0.16666666666666666	-3.0	-2.0	4.0	0.14773375422179816	-0.8241666666666667	-0.8333333333333334	7	6	be_deeply_influence_by_charismatic_leader,partof,religion;reproduce|go_out_at_night,causes,child;child,madeof,have_sex|receive_your_food;child,capableof,jump_rope|go_to_play;jump_rope|go_to_play,hassubevent,accident;religion,desires,have_sex|receive_your_food;
0.14285714285714285	-5.0	-8.0	5.0	0.19933697225769312	-0.5994285714285714	-1.0	7	7	reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;spirit|space_in,atlocation,bar|word;religion,desires,have_sex|receive_your_food;
0.2	-3.0	-2.0	1.0	0.2119822476967586	-0.7456	-1.0	5	5	child,madeof,have_sex|receive_your_food;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;religion,desires,have_sex|receive_your_food;
0.19999999999999998	-5.0	-4.0	5.0	0.3852685508068464	-0.8674285714285714	-0.9166666666666666	7	7	gold|plaster,capableof,cost_lot_of_money|coat_wall;plaster,partof,baseball_field|most_home;diamond|light_fixture,partof,baseball_field|most_home;ring|ceiling,madeof,gold|plaster;set_cup_on_table,causes,ring|ceiling;diamond|light_fixture,atlocation,ring|ceiling;plaster,capableof,cost_lot_of_money|coat_wall;
0.125	-4.0	-2.0	1.0	0.22108550901493115	-0.670625	-1.0	8	8	reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;spirit|space_in,capableof,haunt_house;child,madeof,have_sex|receive_your_food;child,causesdesire,see_exhibit;religion,desires,have_sex|receive_your_food;
0.14285714285714285	-4.0	-2.0	4.0	0.15176060738028485	-0.7242857142857143	-0.875	8	7	be_deeply_influence_by_charismatic_leader,partof,religion;reproduce|go_out_at_night,causes,child;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;child,capableof,jump_rope|go_to_play;jump_rope|go_to_play,hassubevent,accident;religion,desires,have_sex|receive_your_food;
0.2	-4.0	-2.0	3.0	0.1568379483968809	-0.9024000000000001	-1.0	6	5	child,madeof,have_sex|receive_your_food;obtain_rope|bring_bat_and_ball,motivatedbygoal,jump_rope|go_to_play;child,capableof,jump_rope|go_to_play;spirit|space_in,usedfor,religion;religion,desires,have_sex|receive_your_food;
0.125	-6.0	-4.0	4.0	0.29249906370076556	-0.7196	-0.8571428571428571	9	10	hormone,partof,hairdryer|human;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;hairdryer|human,atlocation,salon|friends_house;
0.14285714285714285	-6.0	-2.0	3.0	0.18521879586948864	-0.7355714285714285	-1.0	8	7	spirit|space_in,usedfor,religion;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;see_person_play_game|buy_food,motivatedbygoal,youre_not_blind|not_be_farmer;be_smelly|listen_to_music,causesdesire,have_bath|sit_quietly;child,madeof,have_sex|receive_your_food;child,capableof,be_smelly|listen_to_music;religion,desires,have_sex|receive_your_food;
0.125	-5.0	-3.0	4.0	0.28175309774962676	-0.7853	-0.9166666666666666	9	10	grow|visit_open_mind_commonsense,partof,demand_for_oil;reproduce|go_out_at_night,motivatedbygoal,child;religion,capableof,grow|visit_open_mind_commonsense;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;
0.19999999999999998	-4.0	-2.0	1.0	0.3245562123115074	-0.7879999999999999	-1.0	6	6	reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_baby|lock_house_carefully_when_you_leave,motivatedbygoal,reproduce|go_out_at_night;child,madeof,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;
0.125	-5.0	-8.0	5.0	0.2881916528286055	-0.7007272727272728	-0.8571428571428571	10	11	reproduce|go_out_at_night,usedfor,genetic_survival;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;hormone,partof,human;spirit|space_in,atlocation,bar|word;religion,desires,have_sex|receive_your_food;
0.19999999999999998	-9.0	-8.0	9.0	0.29448857235526293	-0.7455555555555555	-1.0	10	9	grocery_store|wed,usedfor,sell_food|get_marry;math_problem|judge,atlocation,grocery_store|wed;mushroom_for_sale|genital_intercourse_to_create_offspring,partof,grocery|male_and_female;use_calculator|pass_sentence,motivatedbygoal,figure_math_problem_quickly|society_expect_me_to;use_calculator|pass_sentence,usedfor,math_problem|judge;grocery|male_and_female,capableof,sell_food|get_marry;bring_in_verdict,motivatedbygoal,math_problem|judge;grocery_store|wed,atlocation,strip_mall|church;store|church_tower,partof,strip_mall|church;
0.19999999999999998	-4.0	-2.0	4.0	0.18881084537671583	-0.9186666666666667	-1.0	7	6	spirit|space_in,usedfor,religion;child,madeof,have_sex|receive_your_food;obtain_rope|bring_bat_and_ball,motivatedbygoal,jump_rope|go_to_play;child,capableof,jump_rope|go_to_play;human,capableof,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;
0.16666666666666666	-5.0	-8.0	9.0	0.2956934556039713	-0.856875	-1.0	9	8	go_for_check_up|cogitate,motivatedbygoal,know_if_youre_healthy|think;spirit|space_in,usedfor,religion;child,desires,explore;child,capableof,know_if_youre_healthy|think;child,madeof,have_sex|receive_your_food;spirit|space_in,atlocation,bar|word;child,capableof,suffer_abuse;religion,desires,have_sex|receive_your_food;
0.2	-4.0	-8.0	6.0	0.16313588796790585	-0.771	-1.0	6	5	spirit|space_in,atlocation,indian_burial_grind|two_object;child,madeof,have_sex|receive_your_food;spirit|space_in,usedfor,religion;religion,desires,have_sex|receive_your_food;child,capableof,have_bath|sit_quietly;
0.19999999999999998	-7.0	-4.0	7.0	0.34720889931849896	-0.8188888888888889	-1.0	9	9	gold|plaster,capableof,cost_lot_of_money|coat_wall;plaster,partof,baseball_field|most_home;diamond|light_fixture,partof,baseball_field|most_home;ring|ceiling,madeof,gold|plaster;sculpture|ethnic_study,madeof,plaster;joseph_beuys|nicholas_de_genova,field,sculpture|ethnic_study;phone,capableof,ring|ceiling;diamond|light_fixture,atlocation,ring|ceiling;plaster,capableof,cost_lot_of_money|coat_wall;
0.14285714285714285	-5.0	-2.0	2.0	0.3605954810386322	-0.8240000000000001	-0.6428571428571429	9	10	hormone,causesdesire,meet_girl|punish_someone;hormone,partof,hairdryer|human;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;have_sex,madeof,hormone;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;
0.1111111111111111	-4.0	-2.0	2.0	0.2767222583710075	-0.6771111111111112	-1.0	9	9	reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;spirit|space_in,capableof,haunt_house;child,madeof,have_sex|receive_your_food;child,causesdesire,see_exhibit;see_exhibit,causes,desire_to_buy_from_museum_store;religion,desires,have_sex|receive_your_food;
0.16666666666666666	-5.0	-8.0	5.0	0.14370425059363784	-0.5326666666666666	-1.0	7	6	child,madeof,have_sex|receive_your_food;child,notdesires,eat_vegetable|cook_meal;spirit|space_in,atlocation,bar|word;eat_vegetable|cook_meal,haslastsubevent,swallow|put_it_on_plate;spirit|space_in,usedfor,religion;religion,desires,have_sex|receive_your_food;
0.16666666666666666	-4.0	-2.0	4.0	0.21539975529900546	-0.8241666666666667	-0.875	7	6	reproduce|go_out_at_night,causes,child;have_baby|lock_house_carefully_when_you_leave,motivatedbygoal,reproduce|go_out_at_night;child,madeof,have_sex|receive_your_food;child,capableof,jump_rope|go_to_play;jump_rope|go_to_play,hassubevent,accident;religion,desires,have_sex|receive_your_food;
0.16666666666666666	-5.0	-2.0	4.0	0.1639450810091434	-0.7879999999999999	-1.0	7	6	pretend|see_exhibit,hassubevent,religion;spirit|space_in,usedfor,religion;child,madeof,have_sex|receive_your_food;obtain_rope|bring_bat_and_ball,motivatedbygoal,jump_rope|go_to_play;child,capableof,jump_rope|go_to_play;religion,desires,have_sex|receive_your_food;
0.19999999999999998	-4.0	-8.0	7.0	0.30075597030762546	-0.8364285714285715	-1.0	8	7	spirit|space_in,usedfor,religion;child,desires,explore;child,capableof,know_if_youre_healthy|think;child,madeof,have_sex|receive_your_food;spirit|space_in,atlocation,bar|word;child,capableof,suffer_abuse;religion,desires,have_sex|receive_your_food;
0.3333333333333333	-10.0	-8.0	12.0	0.43208475820721615	-0.927	-1.0	10	9	edge|different_color,partof,fabric|ink;edge|different_color,partof,rug|rose;rug|rose,partof,most_home|rosebush;blanket|thorn,partof,most_home|rosebush;rug|rose,capableof,make_room_seem_warm|symbolize_love;fabric|ink,partof,sofa|stamp_pad;rug|rose,atlocation,front_of_door|many_colour;fabric|ink,capableof,wear_out|smudge;blanket|thorn,capableof,keep_you_warm|prick_someone;
0.16666666666666666	-4.0	-2.0	4.0	0.244171017287708	-0.8492857142857143	-0.8571428571428571	8	7	be_deeply_influence_by_charismatic_leader,partof,religion;reproduce|go_out_at_night,causes,child;child,madeof,have_sex|receive_your_food;child,capableof,eat_spaghetti|gift_money_to_charity;child,capableof,jump_rope|go_to_play;jump_rope|go_to_play,hassubevent,accident;religion,desires,have_sex|receive_your_food;
0.3333333333333333	-10.0	-4.0	5.0	0.4723629634413861	-0.927	-1.0	10	9	edge|different_color,partof,fabric|ink;sofa|stamp_pad,atlocation,livingroom|post_office;edge|different_color,partof,rug|rose;rug|rose,partof,most_home|rosebush;blanket|thorn,partof,most_home|rosebush;rug|rose,capableof,make_room_seem_warm|symbolize_love;fabric|ink,partof,sofa|stamp_pad;fabric|ink,capableof,wear_out|smudge;blanket|thorn,capableof,keep_you_warm|prick_someone;
0.16666666666666666	-4.0	-8.0	5.0	0.2210308668193908	-0.6785	-1.0	6	6	spirit|space_in,atlocation,indian_burial_grind|two_object;child,madeof,have_sex|receive_your_food;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;religion,desires,have_sex|receive_your_food;
0.16666666666666666	-4.0	-2.0	1.0	0.3420944170050928	-0.841	-0.8	7	8	hormone,partof,hairdryer|human;reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;religion,desires,have_sex|receive_your_food;
0.14285714285714285	-5.0	-2.0	5.0	0.2727733716245933	-0.868125	-0.8888888888888888	9	8	be_deeply_influence_by_charismatic_leader,partof,religion;reproduce|go_out_at_night,causes,child;have_baby|lock_house_carefully_when_you_leave,motivatedbygoal,reproduce|go_out_at_night;child,madeof,have_sex|receive_your_food;child,capableof,play_game|child;child,capableof,jump_rope|go_to_play;jump_rope|go_to_play,hassubevent,accident;religion,desires,have_sex|receive_your_food;
0.125	-6.0	-8.0	9.0	0.2719885655838904	-0.7196	-0.9230769230769231	9	10	reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;have_sex|receive_your_food,madeof,hormone;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;spirit|space_in,atlocation,indian_burial_grind|two_object;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;child,capableof,listen_music|it_may_not_fit;religion,desires,have_sex|receive_your_food;
0.14285714285714285	-5.0	-8.0	14.0	0.11392968276414775	-0.6372500000000001	-1.0	9	8	spirit|space_in,usedfor,religion;bar|word,antonym,prohibition|sentence;child,madeof,have_sex|receive_your_food;child,notdesires,eat_vegetable|cook_meal;prohibition|sentence,capableof,include_verb;spirit|space_in,atlocation,bar|word;bar|word,capableof,refer_to_mouth;religion,desires,have_sex|receive_your_food;
0.125	-4.0	-2.0	1.0	0.28253847762854273	-0.6880000000000001	-0.75	9	10	reproduce|go_out_at_night,motivatedbygoal,child;child,createdby,have_sex|receive_your_food;spirit|space_in,usedfor,religion;charles_brenton_huggins,knownfor,hormone;have_sex|receive_your_food,madeof,hormone;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,madeof,have_sex|receive_your_food;child,desires,have_sex|receive_your_food;hormone,partof,human;religion,desires,have_sex|receive_your_food;
0.3333333333333333	-7.0	-8.0	4.0	0.6704453543905445	-0.9343	-1.0	9	10	gold|plaster,capableof,cost_lot_of_money|coat_wall;plaster,capableof,coat_wall;ring|ceiling,madeof,gold|plaster;sculpture|ethnic_study,madeof,plaster;mink_steal|varnish,capableof,coat_wall;mink_steal|varnish,capableof,cost_lot_of_money|coat_wall;ring|ceiling,madeof,plaster;plaster,capableof,cost_lot_of_money|coat_wall;paint|koala_in_arm,capableof,coat_wall;paint|koala_in_arm,atlocation,person|human;
0.1111111111111111	-5.0	-8.0	11.0	0.1563303843834172	-0.5502222222222222	-1.0	10	9	eat_vegetable|cook_meal,causes,house_will_smell_good;clay,antonym,spirit|space_in;spirit|space_in,usedfor,religion;see_person_play_game|buy_food,haslastsubevent,have_sex|receive_your_food;child,capableof,mail_letter_to_her_uncle;spirit|space_in,atlocation,indian_burial_grind|two_object;child,madeof,have_sex|receive_your_food;child,notdesires,eat_vegetable|cook_meal;religion,desires,have_sex|receive_your_food;
